id,original_product_id,indian_product_id,match_score,reason,price_comparison,quality_comparison
5c571235-c4b9-4570-a14e-9cbcd12cf553,6137ac58-6923-44e4-afde-27b7c35e0bd1,f4c174ab-0f5f-403a-af4c-8db81e775958,74,"Similar category (Kitchen), comparable features; trusted Indian brand Patanjali.",more_expensive,good
b097f949-94e9-4e86-9c3c-8f5d70089e4a,83159cd8-b770-4db4-b855-a902dd9f283d,91fc4c10-a4d9-4617-bf3e-a48994abc2ac,68,"Similar category (Pets), comparable features; trusted Indian brand Dabur.",cheaper,similar
a9c0be6c-5d0d-497d-aefb-1ff2bc34a241,83159cd8-b770-4db4-b855-a902dd9f283d,90858a46-4a2e-4326-a7b3-3b3d0f3cec1f,71,"Similar category (Pets), comparable features; trusted Indian brand Britannia.",similar,similar
c770928d-954e-411d-b7ab-4d6e5dcf8550,83159cd8-b770-4db4-b855-a902dd9f283d,966f3e3b-90d9-4502-b9af-2cf83c854ac2,74,"Similar category (Pets), comparable features; trusted Indian brand Vikram.",cheaper,similar
e1d6ea49-7c22-4041-88d1-56169cf491d6,93e6d4ad-52c7-4e6e-9aad-cb8a1a507a6d,191aaac9-60db-4722-b196-8bdbbf7c7df6,57,"Similar category (Stationery), comparable features; trusted Indian brand ID Fresh.",more_expensive,good
13ae5edf-0a1e-4807-8ec3-3650d93177aa,93e6d4ad-52c7-4e6e-9aad-cb8a1a507a6d,01d2fdc5-fe39-46ea-b345-6d177ad1fe76,87,"Similar category (Stationery), comparable features; trusted Indian brand MTR Foods.",similar,similar
745f4d4f-9ee8-4ebc-ba16-208d29b63176,93e6d4ad-52c7-4e6e-9aad-cb8a1a507a6d,19eceb42-a45b-421c-82b5-01e60fbac2f6,66,"Similar category (Stationery), comparable features; trusted Indian brand MTR Foods.",similar,similar
83d70a1b-71a5-4770-9591-8d77918d7df3,b25cbfb6-6777-4007-9683-7187c67bb802,165707bb-08cd-45d3-9cb9-17fc9f803d8a,77,"Similar category (Pets), comparable features; trusted Indian brand Vikram.",more_expensive,better
285ff976-3118-48c7-9572-7590486cf79c,b25cbfb6-6777-4007-9683-7187c67bb802,3b7b2932-2aa4-4476-ad82-a96884d3a44a,60,"Similar category (Pets), comparable features; trusted Indian brand Patanjali.",cheaper,similar
f529c8c9-dc33-43c3-95b1-8e092433f688,b25cbfb6-6777-4007-9683-7187c67bb802,7e391fa8-c8d6-44d4-aa77-4cbb68403a32,57,"Similar category (Pets), comparable features; trusted Indian brand Vikram.",more_expensive,similar
379e8237-eea7-4928-8222-2e7aaf538b7b,0d00be9b-30ae-4d58-9897-0fa6d80b53ae,5c7ecf7b-b43e-4407-816c-2da806cf480b,79,"Similar category (Stationery), comparable features; trusted Indian brand Godrej.",cheaper,better
08d73d96-205a-4b1a-8e5c-bfc05800cbf3,0d00be9b-30ae-4d58-9897-0fa6d80b53ae,2b00f284-5f0d-4871-af8a-774dbe72f9df,83,"Similar category (Stationery), comparable features; trusted Indian brand Himalaya.",cheaper,better
3e6976f0-1827-4eb5-b1e5-4a0e509647bb,0d00be9b-30ae-4d58-9897-0fa6d80b53ae,c0247721-f9c5-4272-a068-c923ebb8f64b,76,"Similar category (Stationery), comparable features; trusted Indian brand Godrej.",cheaper,better
510eca42-b483-4cd9-9154-de83e63ca0b0,ae6e87b5-7812-4a9e-af59-cfdbd0dec3b1,04cfce29-a0b9-4839-a19a-2c62ffebed95,66,"Similar category (Household), comparable features; trusted Indian brand Khadims.",cheaper,good
32c6ebff-65b6-4165-9a28-4c182e80a46f,ae6e87b5-7812-4a9e-af59-cfdbd0dec3b1,0dd4ad32-bb24-4f28-9115-a5bd4c5ac419,67,"Similar category (Household), comparable features; trusted Indian brand Patanjali.",cheaper,similar
890709f9-772d-44f8-a8bf-7f5bbd4273e7,ae6e87b5-7812-4a9e-af59-cfdbd0dec3b1,07119ad6-b7f1-4415-b2fa-724f68d89d9f,64,"Similar category (Household), comparable features; trusted Indian brand Patanjali.",similar,good
16806324-2631-4af3-b197-24314b4d870d,3c13c998-8eec-4623-a25a-91ffc56272ab,38b6ba46-d0bc-4d4e-928c-312343038cf2,67,"Similar category (Footwear), comparable features; trusted Indian brand Britannia.",similar,better
23db262c-3ad0-46e0-8a70-1c1acc5b25cb,3c13c998-8eec-4623-a25a-91ffc56272ab,44c5c4ff-52d1-4219-8deb-e67d1c67a0f4,70,"Similar category (Footwear), comparable features; trusted Indian brand Micromax.",cheaper,similar
f3d14081-a131-4ad8-8e82-32812780315f,3c13c998-8eec-4623-a25a-91ffc56272ab,cf9a4886-4349-45ba-9707-a8fb9accc131,82,"Similar category (Footwear), comparable features; trusted Indian brand Godrej.",cheaper,similar
e3cb395b-8a9d-4268-a483-4e75998fe271,1d8487f8-2ddf-46fa-9f32-7fa8a4b81bcc,2a565f7f-dd69-4100-b2a3-2b7cc220a24f,78,"Similar category (Electronics), comparable features; trusted Indian brand Emami.",more_expensive,similar
c0ddc788-6058-4570-99b6-9eeb6fa58a95,1d8487f8-2ddf-46fa-9f32-7fa8a4b81bcc,3770e326-c0fb-446c-bd03-b5f6de1a6f3a,89,"Similar category (Electronics), comparable features; trusted Indian brand MDH.",more_expensive,good
812b363a-fb10-4e44-8aa8-324717d92bc0,1d8487f8-2ddf-46fa-9f32-7fa8a4b81bcc,013389bd-433c-49a4-9190-59d0212c44a4,74,"Similar category (Electronics), comparable features; trusted Indian brand Bourbon India.",similar,similar
1eafdaf1-2815-4495-892a-4982377cb5c8,37241471-3e0d-4720-89f4-49514b2b7cf6,1d48cc99-022b-442e-9817-3740a279b1d7,77,"Similar category (Home Decor), comparable features; trusted Indian brand Britannia.",cheaper,good
b37f0e41-d5b9-47d0-8153-49a82dc0414d,37241471-3e0d-4720-89f4-49514b2b7cf6,367913b0-8492-403b-b41b-6a6c33e9e6d2,89,"Similar category (Home Decor), comparable features; trusted Indian brand ID Fresh.",cheaper,similar
f3762d7e-6046-40b3-9c0e-215504d5f801,37241471-3e0d-4720-89f4-49514b2b7cf6,b42d9bda-0343-4084-9034-d42ed615eb78,83,"Similar category (Home Decor), comparable features; trusted Indian brand Nyle.",more_expensive,good
de6cc468-80ad-4369-88c7-10b73f48c19b,e2a78389-fce5-4795-a0ac-3881259a44fb,9bcde1c3-e6de-4f1c-b9a7-7df941c5f1ad,64,"Similar category (Electronics), comparable features; trusted Indian brand Dabur.",cheaper,similar
f728f21c-6eff-4777-af41-479ebd33f50b,e2a78389-fce5-4795-a0ac-3881259a44fb,f5b19234-c655-4a33-9e7d-86c4ce1b0f05,78,"Similar category (Electronics), comparable features; trusted Indian brand Bajaj.",more_expensive,better
19a23add-221a-4aec-8228-eb719e13c882,e2a78389-fce5-4795-a0ac-3881259a44fb,22fc679d-221d-4859-8cdd-2125c334b58f,62,"Similar category (Electronics), comparable features; trusted Indian brand Himalaya.",more_expensive,good
c1a4b2de-857c-4fc5-bb42-7b769b7b5d05,b077e337-4d4b-48f0-9d4d-129628018aa5,1d48cc99-022b-442e-9817-3740a279b1d7,67,"Similar category (Home Decor), comparable features; trusted Indian brand Britannia.",cheaper,better
950ab44c-ed84-4068-bd44-b4f8c4a6ce69,b077e337-4d4b-48f0-9d4d-129628018aa5,22e1f566-7e47-4d06-a819-2eeafd8aca1b,64,"Similar category (Home Decor), comparable features; trusted Indian brand Nyle.",cheaper,similar
76374eb8-989d-437c-8eb5-f82e3c62a10f,b077e337-4d4b-48f0-9d4d-129628018aa5,a73e6e8e-b3aa-47d5-baf4-1c3dd1834761,70,"Similar category (Home Decor), comparable features; trusted Indian brand Bourbon India.",similar,better
e6073740-6d29-4de3-8e3f-4a722f2ec779,0fcb8936-b787-45a6-948b-f599d6688be9,0d5e278c-234b-4847-b193-5f3003d5894f,59,"Similar category (Food), comparable features; trusted Indian brand Bourbon India.",cheaper,similar
49af6509-f2d0-44fe-810b-9c7db9a934c9,0fcb8936-b787-45a6-948b-f599d6688be9,8c2303af-619e-4266-b9d2-d3e1a0fb876b,62,"Similar category (Food), comparable features; trusted Indian brand Dabur.",more_expensive,better
e838bac5-debb-4ef1-9ee9-dfb45ef25fb7,0fcb8936-b787-45a6-948b-f599d6688be9,91ff6d4a-f284-4bd0-b6e7-ca2213c39187,81,"Similar category (Food), comparable features; trusted Indian brand Amul.",cheaper,similar
82f69c07-c0cd-495e-a3ac-4d2e495129d7,6acbc9b0-be9e-4345-bda5-0ff4ad758ea7,3ff7cee6-c32d-423b-a13a-3b9c2a83da4c,98,"Similar category (Footwear), comparable features; trusted Indian brand Dabur.",similar,better
3318ac82-91a2-47e0-9a83-021c9328b187,6acbc9b0-be9e-4345-bda5-0ff4ad758ea7,de26f8cc-35e2-4f68-994c-a2135419717c,87,"Similar category (Footwear), comparable features; trusted Indian brand Bajaj.",cheaper,good
0dce179b-97db-4dfa-b7e4-0c871d953438,6acbc9b0-be9e-4345-bda5-0ff4ad758ea7,06a19e42-9909-4675-b72a-64a3af92b21a,73,"Similar category (Footwear), comparable features; trusted Indian brand Micromax.",cheaper,similar
629b5c29-9f13-42b5-8770-ad1bf210a93a,de23feb1-40f9-4484-85ab-04ae4995e3c9,cf3367bf-c9a4-4bef-8c94-ab3d651f4f4d,71,"Similar category (Food), comparable features; trusted Indian brand MTR Foods.",more_expensive,good
1960ab19-fe60-4372-a493-91c59460e8c8,de23feb1-40f9-4484-85ab-04ae4995e3c9,28047b2c-417b-4d52-b95f-f2812910448e,91,"Similar category (Food), comparable features; trusted Indian brand Godrej.",similar,good
377e3548-6c47-47d2-92d0-36df28e78062,de23feb1-40f9-4484-85ab-04ae4995e3c9,9b292365-d85e-4911-a148-857ebb29ebe1,67,"Similar category (Food), comparable features; trusted Indian brand Himalaya.",more_expensive,better
668a7a41-6f57-4a8b-83b3-d2c4180f16d0,33995b22-ac57-4868-b06e-efd7fe553cee,a10a071d-9c8a-4572-9a91-1f8dea6d3277,61,"Similar category (Mobile Phones), comparable features; trusted Indian brand Vikram.",cheaper,good
8fca4cf2-bd35-431e-a2b0-5fcfa0b91a07,33995b22-ac57-4868-b06e-efd7fe553cee,84f907ac-2b4d-4c79-9845-0c0ac2b79914,59,"Similar category (Mobile Phones), comparable features; trusted Indian brand Haldiram.",cheaper,good
3601faff-8b57-4593-acc1-f22f3fc7653b,33995b22-ac57-4868-b06e-efd7fe553cee,5b64badf-b497-4da0-8d22-fab170cbcb94,87,"Similar category (Mobile Phones), comparable features; trusted Indian brand ID Fresh.",more_expensive,similar
eefd465d-ecb7-4e39-8c8a-0cfa64e2a22d,76740a64-ae5d-4039-907f-f0d0eebca198,405297f3-e79c-4461-b8e6-3603546f2286,74,"Similar category (Bakery), comparable features; trusted Indian brand Haldiram.",cheaper,better
367ebd68-842e-4eaf-a711-4fcfe6613b7c,76740a64-ae5d-4039-907f-f0d0eebca198,a00b83d6-aad8-4436-8609-63f7dad1b407,75,"Similar category (Bakery), comparable features; trusted Indian brand Haldiram.",cheaper,similar
58102f48-2fe2-403d-8511-7632c3928d2f,76740a64-ae5d-4039-907f-f0d0eebca198,efd043a9-7609-42db-9e98-7c9df181f046,66,"Similar category (Bakery), comparable features; trusted Indian brand Tata.",more_expensive,similar
9679211c-91b1-45e9-94e6-02aebef01ab3,040d03cd-5ed9-4552-9d71-2ab0af6bd15c,85fef30e-f7f3-4f43-a05c-3ba8d1287cc7,62,"Similar category (Snacks), comparable features; trusted Indian brand Vikram.",cheaper,good
bfb3da61-a425-4b79-aa41-b7d959ecdad9,040d03cd-5ed9-4552-9d71-2ab0af6bd15c,33b90e92-a8cb-4425-8e0e-5f2658d7a93e,85,"Similar category (Snacks), comparable features; trusted Indian brand Tata.",more_expensive,similar
c1192f88-3d54-4a0b-b8b4-f5bb07293f61,040d03cd-5ed9-4552-9d71-2ab0af6bd15c,0b812156-cd38-4edc-98cd-6f23ddf1903d,73,"Similar category (Snacks), comparable features; trusted Indian brand Vikram.",cheaper,good
e6581daf-5230-4905-a4c5-4666a07028e1,28ee7cc6-0b1d-45b7-8169-9538612ca7f8,6c7a97fe-e150-4760-8972-b1e6288b7a8e,65,"Similar category (Home Decor), comparable features; trusted Indian brand Dabur.",more_expensive,better
87ea55bf-7960-4a3b-a907-9ea10dc7e432,28ee7cc6-0b1d-45b7-8169-9538612ca7f8,a73e6e8e-b3aa-47d5-baf4-1c3dd1834761,67,"Similar category (Home Decor), comparable features; trusted Indian brand Bourbon India.",more_expensive,better
0cc10aa0-d11f-4ae3-948a-a0c0aa67bf88,28ee7cc6-0b1d-45b7-8169-9538612ca7f8,4e78e8cd-6278-4a3e-ba00-686081ae67fe,65,"Similar category (Home Decor), comparable features; trusted Indian brand Patanjali.",more_expensive,good
930f1967-25eb-438f-9b54-a212b4662ebb,0148b5fc-3769-4c44-85b0-fad2f663c6eb,c7619a95-8d91-49f0-8428-322234e8ec85,70,"Similar category (Beverages), comparable features; trusted Indian brand MTR Foods.",more_expensive,better
af727316-aba0-4ac3-80f9-03736d016099,0148b5fc-3769-4c44-85b0-fad2f663c6eb,83fb088c-96bd-4ec9-83f0-1bc6d39b0494,64,"Similar category (Beverages), comparable features; trusted Indian brand MDH.",more_expensive,better
5a75312d-b9d4-465d-87b6-287a6552520e,0148b5fc-3769-4c44-85b0-fad2f663c6eb,71aeaa95-23c3-41c9-a645-2de3b30e6f15,70,"Similar category (Beverages), comparable features; trusted Indian brand Bajaj.",more_expensive,better
2864e8a4-77f7-4dd1-8982-a1e48052e17f,10415b08-e267-469b-bb90-1ae4147e4a4c,9156ba65-2f2a-481e-ab1c-4ab955c301f5,85,"Similar category (Tea & Coffee), comparable features; trusted Indian brand Patanjali.",cheaper,good
50f3ba0e-eea4-4bc5-96d4-771fdaafae8c,10415b08-e267-469b-bb90-1ae4147e4a4c,1721ffad-87f3-41ae-9f44-2ce9381fc385,65,"Similar category (Tea & Coffee), comparable features; trusted Indian brand Emami.",more_expensive,good
4c8a84ad-be21-4a10-a50e-008ad6eb88e0,10415b08-e267-469b-bb90-1ae4147e4a4c,150c1e9d-52a6-4f40-9a7f-1ccffaa7223b,87,"Similar category (Tea & Coffee), comparable features; trusted Indian brand MDH.",more_expensive,good
bb8180cc-68e9-4427-b13c-1306fa2a8537,b7c3b881-1297-423e-9968-9f49d18a176d,036675de-3971-480c-986a-c5542c0c61d3,60,"Similar category (Tea & Coffee), comparable features; trusted Indian brand Parle.",more_expensive,good
857f063f-c388-43f1-b735-2f27ad0aae32,b7c3b881-1297-423e-9968-9f49d18a176d,cc9e18c5-0d41-4918-bb8e-b58274d84d04,85,"Similar category (Tea & Coffee), comparable features; trusted Indian brand ID Fresh.",more_expensive,better
56a8f1b8-66a1-46aa-9eb4-c4f632950ab6,b7c3b881-1297-423e-9968-9f49d18a176d,9156ba65-2f2a-481e-ab1c-4ab955c301f5,95,"Similar category (Tea & Coffee), comparable features; trusted Indian brand Patanjali.",cheaper,better
c763ec78-03a6-44a8-ba40-4296ed7cda13,d562b64c-72a0-4320-94b3-976cfc064d7a,16244bea-9253-4f93-8878-1ba7b73c2ded,80,"Similar category (Pets), comparable features; trusted Indian brand MDH.",more_expensive,better
deb3134e-a622-4462-be0a-64e7aa88df69,d562b64c-72a0-4320-94b3-976cfc064d7a,9bfac02f-3cd9-4c81-b8b6-1c83f3c4f516,70,"Similar category (Pets), comparable features; trusted Indian brand Amul.",more_expensive,similar
d01fad3e-ac8e-4252-9faf-0f03f8b3e361,d562b64c-72a0-4320-94b3-976cfc064d7a,f963b0a8-4986-45e3-a58c-af962ee65b02,75,"Similar category (Pets), comparable features; trusted Indian brand Godrej.",more_expensive,similar
ab8c3f1e-3ccd-4243-bf6f-f9b2a0bf207c,eb139782-e27f-45b4-a467-0af3e074ee8d,91fc4c10-a4d9-4617-bf3e-a48994abc2ac,88,"Similar category (Pets), comparable features; trusted Indian brand Dabur.",more_expensive,good
e8777187-5a8c-46ac-9c77-715603828f24,eb139782-e27f-45b4-a467-0af3e074ee8d,ba950ee5-40ae-47af-a39b-3ec5507f8e18,85,"Similar category (Pets), comparable features; trusted Indian brand Himalaya.",more_expensive,good
ec1dbbd6-a557-4e2b-8f00-74859a19e5b1,eb139782-e27f-45b4-a467-0af3e074ee8d,5291ccbb-9fc3-4c0a-8558-f34202ecfe8b,83,"Similar category (Pets), comparable features; trusted Indian brand MTR Foods.",more_expensive,similar
3de25d76-7521-470b-b004-8e544763cb8f,4219041f-182a-4210-9b41-28da90f52b7f,9f2d2f44-ee3b-4c45-b647-6c4728e3c9ee,76,"Similar category (Home Decor), comparable features; trusted Indian brand MTR Foods.",cheaper,good
4b876d4b-8d62-4a4b-a79f-292a8737e25b,4219041f-182a-4210-9b41-28da90f52b7f,4e78e8cd-6278-4a3e-ba00-686081ae67fe,74,"Similar category (Home Decor), comparable features; trusted Indian brand Patanjali.",cheaper,better
3955355e-8de4-4379-a1f1-186a3e8daf1e,4219041f-182a-4210-9b41-28da90f52b7f,6248914b-26c8-41d1-9177-467f6af591fb,66,"Similar category (Home Decor), comparable features; trusted Indian brand Patanjali.",cheaper,good
841a2881-5d00-4890-a255-6130350569e0,f3b849fb-422a-4099-941b-1218231d36f3,d79d5cd4-f605-4d89-b7ee-7d7038111126,56,"Similar category (Bakery), comparable features; trusted Indian brand MTR Foods.",cheaper,similar
c024cd3d-e070-4356-a65e-8a25a5d6a267,f3b849fb-422a-4099-941b-1218231d36f3,dc49e2af-c7a5-4f5e-af3b-7590bf67e088,84,"Similar category (Bakery), comparable features; trusted Indian brand Dabur.",similar,similar
f2c0423a-dfa8-4833-b218-be29bc1610e6,f3b849fb-422a-4099-941b-1218231d36f3,b1e6f864-3653-44c0-bf13-f4b90442a203,66,"Similar category (Bakery), comparable features; trusted Indian brand Himalaya.",more_expensive,good
de6da9b7-66cd-4652-8297-613cd44397bc,d793d4fc-0187-48b6-b1f4-215377653da4,002c7af1-b87a-4f83-859f-792e20bd1b08,72,"Similar category (Footwear), comparable features; trusted Indian brand Himalaya.",more_expensive,good
61a7f05a-7d3f-4006-94d7-ef34364e74b2,d793d4fc-0187-48b6-b1f4-215377653da4,9d7fc558-1329-41ad-adef-e30ea1b73976,64,"Similar category (Footwear), comparable features; trusted Indian brand Haldiram.",more_expensive,good
80f4040c-f91f-4a91-a7f4-0a2dbfe6ea8c,d793d4fc-0187-48b6-b1f4-215377653da4,e0e2ad73-d4b9-4b86-9adb-a7014e42b6c4,72,"Similar category (Footwear), comparable features; trusted Indian brand Bourbon India.",more_expensive,better
bae9c4d1-efca-4f24-ae42-b1c50d30d9fc,6baed470-baf2-4eeb-bed3-a7d7d6071520,1430bdeb-4b61-4eaf-b5ab-3a20cfcb3a9e,84,"Similar category (Health & Supplements), comparable features; trusted Indian brand MTR Foods.",more_expensive,better
2ba604ed-8457-4c1c-88b5-e2b69aab963c,6baed470-baf2-4eeb-bed3-a7d7d6071520,5de30a8c-4eda-4a20-9147-aac10196c825,56,"Similar category (Health & Supplements), comparable features; trusted Indian brand Britannia.",more_expensive,similar
75810fab-3e03-436f-af26-79bcb4626820,6baed470-baf2-4eeb-bed3-a7d7d6071520,eac751d9-2c23-4b8b-a60c-20d33d36e11b,88,"Similar category (Health & Supplements), comparable features; trusted Indian brand Haldiram.",more_expensive,good
2595884f-e015-4461-b7bf-5a8395e52d5a,f68cf232-90b8-4efb-b3c3-02d8af8893d0,814d06c4-55b6-414a-97f7-7c59fef61e55,90,"Similar category (Tea & Coffee), comparable features; trusted Indian brand Nyle.",more_expensive,better
d65cdb28-a8eb-486e-a42b-47a57c7471eb,f68cf232-90b8-4efb-b3c3-02d8af8893d0,cc9e18c5-0d41-4918-bb8e-b58274d84d04,86,"Similar category (Tea & Coffee), comparable features; trusted Indian brand ID Fresh.",similar,good
9f551778-4fbf-443b-a7e8-5c3e926607a3,f68cf232-90b8-4efb-b3c3-02d8af8893d0,91891fc1-5072-4dcc-8e33-0a4c1736111b,73,"Similar category (Tea & Coffee), comparable features; trusted Indian brand Vikram.",cheaper,better
21552061-7712-4f51-b62b-ee27a4a51bc5,66344c79-312e-4acf-85d4-15d7e9fa2db4,cff01e7a-6827-45d3-a1c4-7846c2b299db,65,"Similar category (Baby Care), comparable features; trusted Indian brand Khadims.",similar,better
e480c0d5-48a8-4fad-b676-dc3dd433b89b,66344c79-312e-4acf-85d4-15d7e9fa2db4,dc13c3a7-430b-4d97-9c0c-bb3f8a36e204,76,"Similar category (Baby Care), comparable features; trusted Indian brand Emami.",cheaper,similar
01014305-6524-40c6-af73-664c30025ba5,66344c79-312e-4acf-85d4-15d7e9fa2db4,a71ae6d2-dee5-499b-aad0-75a06a73531c,79,"Similar category (Baby Care), comparable features; trusted Indian brand Vikram.",cheaper,good
0a573ecc-a055-4118-8363-202c4cdb7920,0b5cc069-b2d1-4635-b2b6-5e826ee4e1fd,47ba08c0-a0bc-40f4-adb9-9620a017eb6c,67,"Similar category (Baby Care), comparable features; trusted Indian brand Micromax.",cheaper,good
ff914bde-ae2c-4db4-821e-de3775f7b19d,0b5cc069-b2d1-4635-b2b6-5e826ee4e1fd,639e06f2-3840-43bf-819e-0e8abdb5cd27,75,"Similar category (Baby Care), comparable features; trusted Indian brand MTR Foods.",cheaper,similar
2b7234db-a90c-4863-b294-594b35296ed7,0b5cc069-b2d1-4635-b2b6-5e826ee4e1fd,786db247-e025-4d0d-9d18-cc83791f23f1,71,"Similar category (Baby Care), comparable features; trusted Indian brand Vikram.",cheaper,similar
8b207c41-05aa-4bd9-ae25-06b7d713c650,2d523a51-df6b-448f-92c3-8f55aaf459d8,f8953bb8-0c8c-49a2-8fac-2fd376868720,85,"Similar category (Cleaning), comparable features; trusted Indian brand Tata.",cheaper,good
3940c6d2-469f-475c-b56a-b6cb11ba0b2d,2d523a51-df6b-448f-92c3-8f55aaf459d8,2cee0c8b-b0cc-48d5-b40f-1e5752f9b01e,75,"Similar category (Cleaning), comparable features; trusted Indian brand MDH.",cheaper,better
a2e67067-2369-478b-885e-835558670ef3,2d523a51-df6b-448f-92c3-8f55aaf459d8,c7e04438-fa13-4371-93e6-7347b5d32e30,69,"Similar category (Cleaning), comparable features; trusted Indian brand Vikram.",cheaper,similar
e76af267-2b52-48d4-8626-5a337c819863,f46c46d0-ff0d-4458-b47e-f4eaf2d89214,82697066-1b0c-4584-91b9-94d8a1e6bf62,69,"Similar category (Household), comparable features; trusted Indian brand Khadims.",cheaper,good
621da6d8-0aab-4b97-8a05-533655c9e172,f46c46d0-ff0d-4458-b47e-f4eaf2d89214,568b71ff-2b08-4c12-8a28-14a819d932d0,81,"Similar category (Household), comparable features; trusted Indian brand Vikram.",cheaper,good
bb17aa55-7140-420d-b6e9-856ef78188b0,f46c46d0-ff0d-4458-b47e-f4eaf2d89214,376bd5e9-4b65-4be3-bff9-6f12a354be4b,67,"Similar category (Household), comparable features; trusted Indian brand Tata.",cheaper,better
7bc8bcc8-83c2-4c85-acf4-5533ff9c6ef2,44b5f03e-fb29-4a65-870a-82ae0a7f281f,90858a46-4a2e-4326-a7b3-3b3d0f3cec1f,71,"Similar category (Pets), comparable features; trusted Indian brand Britannia.",more_expensive,similar
e0ebb1e0-e91b-4ef5-8cf3-11d48f14058c,44b5f03e-fb29-4a65-870a-82ae0a7f281f,5291ccbb-9fc3-4c0a-8558-f34202ecfe8b,74,"Similar category (Pets), comparable features; trusted Indian brand MTR Foods.",more_expensive,better
dd1cb2ba-4032-4c70-963a-4ba71f911fc2,44b5f03e-fb29-4a65-870a-82ae0a7f281f,249e8554-6796-4baf-8a59-45c6365eb4a5,59,"Similar category (Pets), comparable features; trusted Indian brand Parle.",more_expensive,better
a0e13783-7458-49a0-9ce9-748c2b332456,f0ec0794-989b-4e49-a15a-686c9a88ccab,beebf317-e08a-43cd-9eec-5718c83d24bd,73,"Similar category (Beverage Mix), comparable features; trusted Indian brand Tata.",more_expensive,similar
e928b4d6-833f-4a6e-b1dd-c6422fcec25e,f0ec0794-989b-4e49-a15a-686c9a88ccab,ec5ed268-8e68-4e85-874e-68604b9cd5e4,73,"Similar category (Beverage Mix), comparable features; trusted Indian brand Godrej.",similar,better
51e44e79-5e87-4ed7-9c38-c6edf5f9f21f,f0ec0794-989b-4e49-a15a-686c9a88ccab,ff4658e4-6935-49bc-b9ea-f3d34743aa04,70,"Similar category (Beverage Mix), comparable features; trusted Indian brand Patanjali.",more_expensive,good
a54ee0c2-fdfe-456a-8035-a0a11028bb74,95f73991-9145-4df2-9d3b-cee97b271366,ce117818-be6c-45ae-9f75-7acdc360233f,87,"Similar category (Bakery), comparable features; trusted Indian brand Tata.",cheaper,good
6f8c9739-7c61-4dfc-95bd-0b292fdce3c0,95f73991-9145-4df2-9d3b-cee97b271366,09b153ab-c380-49fe-9d03-d5338172a157,63,"Similar category (Bakery), comparable features; trusted Indian brand Godrej.",cheaper,good
3ca24273-5b3b-4b99-b778-0bffae1da56e,95f73991-9145-4df2-9d3b-cee97b271366,ac73c5eb-0688-4231-93c7-3e87e199c5bf,82,"Similar category (Bakery), comparable features; trusted Indian brand Bajaj.",cheaper,better
30f4a5a0-274b-4040-9494-82d51cb08545,adcf1f33-1bf8-4786-aaf6-0969c9d1dcd7,ac79c1df-97c1-4513-8c94-5e8f72b4aead,80,"Similar category (Personal Care), comparable features; trusted Indian brand Britannia.",more_expensive,good
cf73a036-39ff-48a2-b597-6e54edd898e5,adcf1f33-1bf8-4786-aaf6-0969c9d1dcd7,8436c010-cc30-458b-8518-341a43bc09de,68,"Similar category (Personal Care), comparable features; trusted Indian brand Britannia.",more_expensive,similar
0116c3fe-61a7-44c3-8a98-0b543fb7afee,adcf1f33-1bf8-4786-aaf6-0969c9d1dcd7,87bd649a-8f51-4148-bca8-d8d72874eb60,82,"Similar category (Personal Care), comparable features; trusted Indian brand Himalaya.",cheaper,similar
e00c9552-7680-41ba-8914-d29ee340690e,5027f5b4-329b-412f-a6ab-08d10cc67f10,251633f4-6ccb-4089-a36f-4e0f9488bccb,66,"Similar category (Electronics), comparable features; trusted Indian brand Emami.",more_expensive,better
00a82221-e49b-462d-8677-200265fccfa2,5027f5b4-329b-412f-a6ab-08d10cc67f10,6138ed48-a4bc-4269-bb9a-ef56c0687260,76,"Similar category (Electronics), comparable features; trusted Indian brand Amul.",more_expensive,similar
c08b0dfe-213c-44ad-a287-d48e36398fa6,5027f5b4-329b-412f-a6ab-08d10cc67f10,b305e841-07af-47e6-8c5e-a77f622d69c6,73,"Similar category (Electronics), comparable features; trusted Indian brand Tata.",more_expensive,better
a442a5a8-3610-47e2-a85d-cf0deffa78d7,b9f11f32-6a15-4310-b99b-767b8302e4c0,693f27fe-3461-4009-a064-3a0c096c4fa5,76,"Similar category (Food), comparable features; trusted Indian brand Bajaj.",cheaper,better
55e29be7-de07-4dd3-abb2-f574f43c1423,b9f11f32-6a15-4310-b99b-767b8302e4c0,aaecf097-fabd-4b6d-b82a-7533b83a1d40,82,"Similar category (Food), comparable features; trusted Indian brand Micromax.",cheaper,good
b23d1469-c04d-4afa-bd30-757a055ef355,b9f11f32-6a15-4310-b99b-767b8302e4c0,c678d213-2f36-4a0b-bcef-9f493359d15f,69,"Similar category (Food), comparable features; trusted Indian brand Parle.",cheaper,better
393f9a8d-5fbc-4c6d-b0d5-4bd6510d4be5,4126fabe-a5b3-447f-810c-843a673a62cc,f8953bb8-0c8c-49a2-8fac-2fd376868720,67,"Similar category (Cleaning), comparable features; trusted Indian brand Tata.",cheaper,better
5794a619-f147-4021-bc2c-e76e7d255d35,4126fabe-a5b3-447f-810c-843a673a62cc,27b4bb79-69ac-4d47-98b1-c55cb947d6d4,79,"Similar category (Cleaning), comparable features; trusted Indian brand Vikram.",similar,good
